,Exp,Folder,Mode,Frame,MeanR,VarR,MinR,Q1R,MedR,Q3R,MaxR,SkewR,KurtR,PtsR,MeanSig,VarSig,MinSig,Q1Sig,MedSig,Q3Sig,MaxSig,SkewSig,KurtSig,PtsSig,MeanRef,VarRef,MinRef,Q1Ref,MedRef,Q3Ref,MaxRef,SkewRef,KurtRef,PtsRef,MeanIR,VarIR,MinIR,Q1IR,MedIR,Q3IR,MaxIR,SkewIR,KurtIR,PtsIR
1495,08_04_2024_2gSodiumForDA,00,Gen,1495,26.044880319148938,147.19365832890463,0,0.0,0.0,0.0,924,5.492070580320566,28.258940076083235,458,11.004255319148935,55.06435169542033,0,2.0,3.0,4.0,2364,14.223066160603164,384.7603551111796,13514,1.3542553191489362,9.218103890663603,0,0.0,0.0,0.0,238,9.190745136534218,108.1841959761573,466,879.7498005319148,397.9480535084744,0,703.0,907.0,1057.0,2709,0.06888220306059821,2.015048881649655,13723
1496,08_04_2024_2gSodiumForDA,00,Gen,1496,26.25252659574468,147.60505745277698,0,0.0,0.0,0.0,924,5.465864454200927,27.98748480806186,463,11.044481382978724,55.746011236204104,0,2.0,3.0,4.0,2415,14.903300595234183,418.7369205048738,13521,1.348470744680851,9.212332249790338,0,0.0,0.0,0.0,249,9.406696855640837,116.39392311556348,471,879.7428856382978,397.9371584773056,0,703.0,909.0,1058.0,2659,0.06560972490947442,1.997493029321471,13723
1497,08_04_2024_2gSodiumForDA,00,Gen,1497,25.87466755319149,146.73675878778207,0,0.0,0.0,0.0,927,5.512709818886431,28.48836250487392,455,11.034375,55.40416732691831,0,2.0,3.0,4.0,2365,14.305738359790423,386.89140913986535,13499,1.3548537234042553,9.231814879136481,0,0.0,0.0,0.0,238,9.17702137893316,108.0520839888043,462,879.8890292553192,398.206095550907,0,702.75,910.0,1058.0,2685,0.0694957993332203,2.0110841828384016,13723
1498,08_04_2024_2gSodiumForDA,00,Gen,1498,25.54474734042553,145.84121262821088,0,0.0,0.0,0.0,924,5.556323795251345,28.97987490004753,450,10.966821808510637,55.20550487848527,0,2.0,3.0,4.0,2388,14.473080457288802,397.67400131762054,13524,1.3433510638297872,9.19578322906228,0,0.0,0.0,0.0,244,9.282107074030515,111.94443798983284,457,879.8672872340426,397.90016883058354,0,704.0,909.0,1058.0,2687,0.06633956703460092,2.00927754479083,13723
1499,08_04_2024_2gSodiumForDA,00,Gen,1499,26.508045212765957,148.2445320801328,0,0.0,0.0,0.0,924,5.4356415321459846,27.65993438935918,468,11.166622340425532,55.05013457552038,0,2.0,3.0,4.0,2322,13.581538778741162,352.63884991457235,13516,1.3845079787234043,9.297625348707934,0,0.0,0.0,0.0,229,8.934989224127088,100.2023726867583,481,879.633045212766,398.1073952132005,0,701.0,908.0,1060.0,2679,0.06995265778317536,2.0117828899924763,13723
1500,08_04_2024_2gSodiumForDA,00,Gen,1500,25.534375,145.94555378435894,0,0.0,0.0,0.0,936,5.557228100450287,28.974659630347954,448,11.03690159574468,55.59416281233261,0,2.0,3.0,4.0,2385,14.34232261020048,388.16252306602456,13511,1.3547207446808511,9.26562999785351,0,0.0,0.0,0.0,244,9.204075730470658,109.60085147574937,455,880.4859042553192,398.3249434476664,0,703.0,909.0,1058.0,2717,0.06886404902473847,2.0092689327757105,13723
1501,08_04_2024_2gSodiumForDA,00,Gen,1501,25.781117021276597,146.55440756755038,0,0.0,0.0,0.0,924,5.52739252368826,28.653072589465857,453,11.10811170212766,56.12472824317728,0,2.0,3.0,4.0,2393,14.402947078484889,389.9480794981141,13513,1.3732712765957447,9.3495664048299,0,0.0,0.0,0.0,245,9.184414218479025,109.06806597055751,461,879.9421542553191,398.08361492658645,0,701.0,909.0,1058.0,2672,0.06713375444597844,2.0042584754477915,13723
1502,08_04_2024_2gSodiumForDA,00,Gen,1502,26.282712765957445,147.78728781770522,0,0.0,0.0,0.0,924,5.464354072099804,27.957837851320594,463,11.139827127659574,55.78850219919593,0,2.0,3.0,4.0,2404,14.399065899960345,392.117382229796,13523,1.3722074468085106,9.29794354520029,0,0.0,0.0,0.0,247,9.23885862299998,110.9845864792602,474,879.8609042553192,397.98883739990373,0,702.0,909.0,1057.0,2663,0.0661701999713647,2.005214749714969,13723
1503,08_04_2024_2gSodiumForDA,00,Gen,1503,25.87905585106383,146.76834697251567,0,0.0,0.0,0.0,924,5.513573951437144,28.50140988685225,455,11.02001329787234,55.56228473619677,0,2.0,3.0,4.0,2438,14.518423029671785,403.1886381529455,13506,1.3571808510638297,9.273164011048417,0,0.0,0.0,0.0,253,9.282671041313522,113.45978251043644,462,880.0101063829787,398.03835236199603,0,703.0,910.0,1059.0,2697,0.06561669125173168,2.0045054340860187,13723
1504,08_04_2024_2gSodiumForDA,00,Gen,1504,26.514228723404255,148.29221147354178,0,0.0,0.0,0.0,928,5.436685935787482,27.672228534800443,468,11.18410904255319,55.722359335586994,0,2.0,3.0,4.0,2371,14.0487476995428,373.737156701449,13509,1.3759308510638297,9.305742360974511,0,0.0,0.0,0.0,240,9.153799852261923,107.39509935357464,477,880.1974734042553,398.1130802938571,0,705.0,909.0,1058.0,2678,0.06806652076884669,2.0068994538327694,13723
1505,08_04_2024_2gSodiumForDA,00,Gen,1505,25.412965425531915,145.59693434960823,0,0.0,0.0,0.0,924,5.577385655760453,29.216482733993367,447,11.011702127659575,55.76683741806953,0,2.0,3.0,4.0,2368,14.335151582993086,384.8043540287429,13512,1.3555186170212765,9.268404784947199,0,0.0,0.0,0.0,239,9.182158096634963,108.1476761557677,457,880.4220079787234,398.2041934592367,0,705.0,909.0,1060.0,2664,0.06466465579197163,1.993587253877661,13723
1506,08_04_2024_2gSodiumForDA,00,Gen,1506,25.355452127659575,145.35523107771968,0,0.0,0.0,0.0,924,5.579468925595068,29.238960802405593,446,10.996343085106384,55.20985159091449,0,2.0,3.0,4.0,2366,14.299372550686574,386.90852804308787,13518,1.3455452127659575,9.21789714421102,0,0.0,0.0,0.0,239,9.218830668630808,109.06256950839227,456,880.2768617021277,398.13417239073743,0,704.0,909.0,1059.0,2680,0.06435727698238068,1.9973242737345522,13723
1507,08_04_2024_2gSodiumForDA,00,Gen,1507,25.843351063829786,146.603915049767,0,0.0,0.0,0.0,926,5.516807183599761,28.542229674183993,455,11.056715425531914,55.529946050401556,0,2.0,3.0,4.0,2410,14.409425633098433,395.62165636924846,13515,1.3601728723404256,9.256200996359617,0,0.0,0.0,0.0,248,9.237350322666767,111.53766183522848,463,879.9797872340425,398.18937694342503,0,703.0,907.0,1058.0,2672,0.06816168023070063,1.9979186647550904,13723
1508,08_04_2024_2gSodiumForDA,00,Gen,1508,26.173071808510638,147.58912302395083,0,0.0,0.0,0.0,930,5.479252567779216,28.118685758267283,460,11.030851063829788,55.11359743910704,0,2.0,3.0,4.0,2320,13.826346971073097,360.7809933756926,13522,1.3692154255319149,9.255219727461464,0,0.0,0.0,0.0,228,9.020201860533039,102.18770786003773,470,879.5207446808511,398.09129692405924,0,702.0,907.0,1058.0,2683,0.07055935063979038,2.005426383553785,13723
1509,08_04_2024_2gSodiumForDA,00,Gen,1509,25.599002659574467,146.17437456086697,0,0.0,0.0,0.0,927,5.552973347437154,28.93224805655273,449,10.97440159574468,55.43325195087655,0,2.0,3.0,4.0,2381,14.36813309098323,390.610921895355,13516,1.3548537234042553,9.254366226842228,0,0.0,0.0,0.0,243,9.242303751406595,110.38524177405665,458,879.4529255319148,397.9662541049616,0,703.75,907.0,1057.0,2676,0.06924227155114591,2.0042313629939956,13723
1510,08_04_2024_2gSodiumForDA,00,Gen,1510,25.971742021276597,146.9830114365423,0,0.0,0.0,0.0,927,5.502080124064919,28.376835001225775,457,11.014162234042553,55.529494261534246,0,2.0,3.0,4.0,2406,14.562924115466233,401.93261966717625,13515,1.3535239361702127,9.237373905911708,0,0.0,0.0,0.0,247,9.28814705900395,112.54053413304212,465,879.5779255319148,398.03769556727303,0,704.0,907.0,1058.0,2703,0.07244770798763801,2.0211027240129598,13723
1511,08_04_2024_2gSodiumForDA,00,Gen,1511,26.095412234042552,147.20473920669082,0,0.0,0.0,0.0,928,5.484805940488182,28.19620656629544,460,11.07313829787234,55.67035358079435,0,2.0,3.0,4.0,2428,14.60429511723111,405.69114946891784,13511,1.3597074468085106,9.255252902940653,0,0.0,0.0,0.0,251,9.325901366137883,114.39267112492729,468,879.5964760638298,397.84179420840746,0,702.0,908.0,1057.0,2709,0.06596484538721817,2.0063200765184765,13723
1512,08_04_2024_2gSodiumForDA,00,Gen,1512,26.48590425531915,148.13216429655756,0,0.0,0.0,0.0,924,5.436599504872716,27.67158279369054,468,11.090625,55.15987250211697,0,2.0,3.0,4.0,2373,13.940837068923,371.2230460144545,13507,1.3680851063829786,9.253357214408062,0,0.0,0.0,0.0,241,9.14201410288755,107.48462839434264,477,879.1444813829787,398.07053253471355,0,701.0,907.0,1057.0,2715,0.07360030600889056,2.0146678690244766,13723
1513,08_04_2024_2gSodiumForDA,00,Gen,1513,26.645478723404256,148.65017428400293,0,0.0,0.0,0.0,926,5.419715848619373,27.478969959028284,470,11.122473404255318,56.114987144078924,0,2.0,3.0,4.0,2425,14.674906378428803,406.25204983871123,13509,1.3768617021276597,9.313161114160998,0,0.0,0.0,0.0,251,9.280642799554965,113.19597787861991,477,879.1009308510638,397.6167850645782,0,703.0,907.0,1055.0,2646,0.06738582558074613,2.0115901363282935,13723
1514,08_04_2024_2gSodiumForDA,00,Gen,1514,26.099601063829788,147.2354571435372,0,0.0,0.0,0.0,921,5.484166157531986,28.18039302290283,460,11.06622340425532,55.88274200343458,0,2.0,3.0,4.0,2414,14.509064213078261,399.4937579440957,13502,1.3691489361702127,9.305320790836348,0,0.0,0.0,0.0,248,9.23335611367817,111.24059256267553,468,879.0561170212766,397.52097802241985,0,702.0,907.0,1057.0,2709,0.06720728294299803,2.013590549414112,13723
1515,08_04_2024_2gSodiumForDA,00,Gen,1515,25.8313164893617,146.6522412274816,0,0.0,0.0,0.0,928,5.5189472365809,28.55674046146385,454,10.998138297872341,55.30221727829516,0,2.0,3.0,4.0,2348,14.154808507019325,378.1443806551135,13523,1.3616356382978723,9.258772664930138,0,0.0,0.0,0.0,234,9.09567300682188,105.0441434485577,464,879.1931515957447,397.6140785298235,0,703.0,908.5,1056.0,2699,0.06647198464496674,2.007431815815938,13723
1516,08_04_2024_2gSodiumForDA,00,Gen,1516,26.430518617021278,150.55483498456977,0,0.0,0.0,0.0,3738,6.136654464222194,50.12557817379165,462,11.116688829787234,55.66229398329681,0,2.0,3.0,4.0,2390,14.255032826217207,386.8013513631346,13521,1.374534574468085,9.333063105842283,0,0.0,0.0,0.0,245,9.199383810995277,109.28760650721009,470,878.6428191489362,397.3165608799855,0,702.0,907.0,1055.0,2695,0.06859505880751732,2.0281970575079438,13723
1517,08_04_2024_2gSodiumForDA,00,Gen,1517,26.41901595744681,150.66725688738023,0,0.0,0.0,0.0,3853,6.212016627595249,53.11309780545975,462,11.06875,55.51104386986977,0,2.0,3.0,4.0,2383,14.238642338137863,384.2307569958185,13526,1.361968085106383,9.285983223359459,0,0.0,0.0,0.0,244,9.200852490791199,109.15476581014696,469,878.8476063829787,397.83929657403866,0,702.0,907.0,1057.0,2723,0.07128019789927788,2.0076765827969565,13723
1518,08_04_2024_2gSodiumForDA,00,Gen,1518,26.739162234042553,151.50117392403922,0,0.0,0.0,0.0,3884,6.182151018157729,52.987836862128226,468,11.10438829787234,55.899377750297916,0,2.0,3.0,4.0,2437,14.81302799391304,417.00909834951904,13531,1.367752659574468,9.26867350343569,0,0.0,0.0,0.0,253,9.326867124945613,115.20459886386158,476,878.3530585106383,397.62484350723884,0,701.0,906.0,1058.0,2697,0.07029825530230101,2.01213274113236,13723
1519,08_04_2024_2gSodiumForDA,00,Gen,1519,26.193550531914894,147.46355697797287,0,0.0,0.0,0.0,930,5.4746648237529545,28.088885441725914,462,11.159773936170213,56.13178539234142,0,2.0,3.0,4.0,2408,14.50132221952812,397.5537969488276,13531,1.3727393617021277,9.313883850978307,0,0.0,0.0,0.0,247,9.251893362639553,111.51256741959881,473,878.8526595744681,397.70865922922195,0,702.75,908.0,1057.0,2684,0.07097034085149773,2.0202911845667373,13723
1520,08_04_2024_2gSodiumForDA,00,Gen,1520,26.617287234042553,148.39973088480804,0,0.0,0.0,0.0,925,5.4196936835046685,27.49246216873239,471,11.126728723404256,55.6188805234493,0,2.0,3.0,4.0,2362,14.168239657678361,380.1728787669041,13528,1.3747340425531915,9.301781454492412,0,0.0,0.0,0.0,237,9.146714725233155,106.58309794050422,480,878.7108377659574,397.5954879482388,0,701.0,908.0,1057.0,2711,0.06543517548481814,1.9957258478878614,13723
1521,08_04_2024_2gSodiumForDA,00,Gen,1521,26.247340425531913,147.62049529528255,0,0.0,0.0,0.0,927,5.467744140818371,28.005173185153485,463,11.152726063829787,55.56872433498462,0,2.0,3.0,4.0,2324,13.800421153017192,357.14247121025664,13504,1.3737367021276596,9.318029830389897,0,0.0,0.0,0.0,229,9.084175633278862,103.24361515948053,475,878.1654255319149,397.03128447576836,0,702.0,907.0,1057.0,2656,0.06158336827356261,1.9964118958192305,13723
1522,08_04_2024_2gSodiumForDA,00,Gen,1522,26.25219414893617,150.03725477688394,0,0.0,0.0,0.0,3798,6.201664678936919,52.229174056289864,460,11.112566489361702,55.69955285123953,0,2.0,3.0,4.0,2415,14.322208372582852,391.0184442418948,13510,1.3642287234042554,9.304707238744776,0,0.0,0.0,0.0,249,9.268525571539634,111.73426081746378,469,878.3593085106382,397.4819053068081,0,701.0,907.0,1054.0,2648,0.06965138395324735,2.007811305845337,13723
1523,08_04_2024_2gSodiumForDA,00,Gen,1523,26.461170212765957,150.71524274771593,0,0.0,0.0,0.0,3817,6.183335410683593,52.06481759899672,463,11.070877659574467,55.82777494295091,0,2.0,3.0,4.0,2405,14.390658005936473,392.4739252440556,13524,1.3678856382978724,9.315379530401971,0,0.0,0.0,0.0,247,9.237831355291199,110.73175928031002,470,878.631914893617,397.1645096909281,0,701.0,906.0,1056.0,2683,0.06437995162032872,2.0142410231808157,13723
1524,08_04_2024_2gSodiumForDA,00,Gen,1524,25.16509308510638,145.07181344232058,0,0.0,0.0,0.0,930,5.609579493830916,29.560726166477295,441,11.009840425531914,55.67744930052771,0,2.0,3.0,4.0,2379,14.388310562856184,390.50745508608287,13510,1.3595079787234043,9.312108696473445,0,0.0,0.0,0.0,242,9.157006606266354,107.876149829062,449,878.7936835106383,397.71097545830384,0,702.0,906.0,1057.0,2719,0.06880609170466971,2.002336447015094,13723
1525,08_04_2024_2gSodiumForDA,00,Gen,1525,26.708178191489363,148.78945887197472,0,0.0,0.0,0.0,928,5.4155762782698975,27.446968985361114,472,11.24906914893617,56.43819403979846,0,2.0,3.0,4.0,2406,14.450752259183373,394.7771861077311,13515,1.3907579787234043,9.40174735965767,0,0.0,0.0,0.0,247,9.179219193551155,109.23379175003888,480,878.8602393617022,397.89582929742187,0,701.0,908.0,1057.0,2691,0.06792520132458045,1.9902061867426912,13723
1526,08_04_2024_2gSodiumForDA,00,Gen,1526,27.354920212765958,150.45136951903498,0,0.0,0.0,0.0,933,5.341282190424002,26.640241445750306,484,11.35279255319149,56.68129809180326,0,2.0,3.0,4.0,2425,14.179373044086667,384.0228874670288,13531,1.4226063829787234,9.495463340871344,0,0.0,0.0,0.0,251,9.067080450222988,107.1961596629749,493,879.3165558510639,397.7681707704017,0,704.0,908.0,1056.0,2674,0.06792102974921149,2.0143676247160407,13723
1527,08_04_2024_2gSodiumForDA,00,Gen,1527,26.20179521276596,147.58489905911054,0,0.0,0.0,0.0,924,5.4726991784546595,28.047109168988417,461,11.196609042553192,56.63120805001016,0,2.0,3.0,4.0,2449,14.488033164752595,398.5267074418479,13505,1.396941489361702,9.477037826486796,0,0.0,0.0,0.0,255,9.211120734477436,111.01432431644726,469,878.9039228723404,397.46983260413083,0,703.0,907.0,1057.0,2682,0.06388470646537543,2.001317444486328,13723
1528,08_04_2024_2gSodiumForDA,00,Gen,1528,26.850731382978722,149.1339488522414,0,0.0,0.0,0.0,924,5.394922661513438,27.21708685131991,474,11.317021276595744,56.86602187878712,0,2.0,3.0,4.0,2392,14.207757468857983,379.1924114535628,13522,1.4127659574468086,9.49962047441844,0,0.0,0.0,0.0,245,9.09077353363888,106.02816204921925,484,878.954454787234,397.6911586892142,0,702.0,907.0,1056.0,2661,0.06852059604542003,2.0031425002341807,13723
1529,08_04_2024_2gSodiumForDA,00,Gen,1529,26.36376329787234,148.0164908803736,0,0.0,0.0,0.0,930,5.454952328338353,27.85860093312523,464,11.194813829787234,56.38494993778586,0,2.0,3.0,4.0,2388,14.174221024153661,378.02980338210205,13525,1.3938829787234042,9.42286940911311,0,0.0,0.0,0.0,244,9.10482015476346,106.52118919047268,473,878.7458111702127,397.50900441729124,0,702.0,907.0,1055.0,2686,0.06635019740319237,2.0037736973778557,13723
1530,08_04_2024_2gSodiumForDA,00,Gen,1530,25.917353723404254,146.69714203338515,0,0.0,0.0,0.0,930,5.50780531257254,28.450174027446373,458,11.080252659574468,55.68097896547064,0,2.0,3.0,4.0,2389,14.301557857777278,387.64363410287325,13533,1.366156914893617,9.299124064609245,0,0.0,0.0,0.0,244,9.201043510513987,109.338174590178,466,879.2002659574468,397.79226048269123,0,701.75,907.5,1057.0,2703,0.06652030020090427,1.9945639097036114,13723
1531,08_04_2024_2gSodiumForDA,00,Gen,1531,25.991356382978722,146.95968538145266,0,0.0,0.0,0.0,924,5.49818292655851,28.339246757816348,458,11.104255319148937,56.21393319350417,0,2.0,3.0,4.0,2430,14.696987295106926,408.56674716515255,13524,1.3663563829787233,9.326036592924437,0,0.0,0.0,0.0,251,9.326234593092218,113.97790333963195,468,879.0438164893617,397.6017424760722,0,704.0,908.0,1057.0,2690,0.07025176590456945,2.02816995743808,13723
1532,08_04_2024_2gSodiumForDA,01,Degen,0,24.807300531914894,128.36079997144228,0.0,0.0,0.0,0.0,829.6,5.474079427579865,28.941620326171837,747,10.4434375,50.16821163110542,0.0,2.4,3.0,3.6,2107.3,13.603091288288466,348.91405842323024,13718,1.2918218085106383,8.50488569726642,0.0,0.0,0.0,0.0,209.8,8.941434902290982,99.94892789631052,763,821.4354521276596,377.2282122704694,0.0,640.2,840.8,1002.925,2403.5,0.059608547874577505,1.6667534725915694,13723
1533,08_04_2024_2gSodiumForDA,01,Degen,1,27.303982712765954,142.15607457764222,0.0,0.0,0.0,0.0,923.7,5.512277122547368,29.32661907995297,756,11.45847074468085,55.896808646024816,0.0,2.6,3.3,3.9,2330.4,13.588039726361789,345.2944553561741,13711,1.4341356382978723,9.476131741914148,0.0,0.0,0.0,0.0,230.9,8.933097197774098,99.13668603520523,774,879.1059242021277,396.3751921520829,0.0,705.7,911.7,1056.4,2657.7,0.05401697692448217,2.0168412444696306,13723
1534,08_04_2024_2gSodiumForDA,01,Degen,2,27.513882978723405,142.62547998624038,0.0,0.0,0.0,0.0,922.2,5.493806786369783,29.134214739028828,760,11.548337765957447,56.3763462466304,0.0,2.6,3.3,3.9,2367.0,13.751769562877563,355.21838827008673,13711,1.4478656914893617,9.548577757972456,0.0,0.0,0.0,0.0,238.9,8.956712120527758,100.84000119366263,783,879.7217353723403,396.7254920657787,0.0,705.4,911.5,1057.525,2643.5,0.05300363853042566,2.0077746737561615,13723
1535,08_04_2024_2gSodiumForDA,01,Degen,3,27.664055851063832,143.1670456564901,0.0,0.0,0.0,0.0,925.2,5.473584593707702,28.875940573500053,762,11.561303191489362,56.4544087842042,0.0,2.6,3.3,3.9,2370.0,13.752321760221585,355.30436101580136,13712,1.4517752659574465,9.549479811360394,0.0,0.0,0.0,0.0,239.4,8.928231188496623,100.47121381783828,779,879.807732712766,396.7213068254266,0.0,705.8,912.45,1056.7,2671.1,0.05354790201237544,2.0123878491257816,13723
1536,08_04_2024_2gSodiumForDA,01,Degen,4,27.94025265957447,143.3865724361572,0.0,0.0,0.0,0.0,922.7,5.450535439075931,28.678841670190653,774,11.594999999999999,56.4511652325886,0.0,2.5,3.3,3.9,2357.4,13.758421387839649,354.53325709881824,13714,1.4534773936170216,9.539610723093432,0.0,0.0,0.0,0.0,236.5,8.928299524978252,100.01420058881213,791,878.9720611702128,396.47362523458713,0.0,704.975,911.7,1056.1499999999999,2652.5,0.055394689141786004,2.0115252379474224,13723
1537,08_04_2024_2gSodiumForDA,01,Degen,5,27.712493351063834,143.0742454843319,0.0,0.0,0.0,0.0,921.5,5.4657806136413445,28.833257690962952,758,11.585525265957447,56.293241168486205,0.0,2.6,3.3,3.9,2341.0,13.609380613322571,347.11612950687515,13711,1.4512101063829788,9.532352588740519,0.0,0.0,0.0,0.0,232.8,8.88910584394098,98.47518490769984,774,879.2226994680851,396.36737588620355,0.0,705.0,910.75,1055.8,2643.4,0.05056012755694558,2.0022885401672648,13723
1538,08_04_2024_2gSodiumForDA,01,Degen,6,27.866914893617015,143.31572309587233,0.0,0.0,0.0,0.0,923.3,5.453404957445921,28.701554684162314,772,11.627506648936171,56.111352739737086,0.0,2.6,3.3,3.9,2299.6,13.175504133173604,324.13935930587803,13716,1.4630917553191485,9.56572915938056,0.0,0.0,0.0,0.0,223.7,8.76035118733003,93.87804722665472,790,879.7467353723406,396.7596011101922,0.0,705.575,911.6500000000001,1057.8,2671.1,0.05324335866048194,2.0086326449082943,13723
1539,08_04_2024_2gSodiumForDA,01,Degen,7,27.71795212765958,142.59264635110958,0.0,0.0,0.0,0.0,922.4,5.474033629017792,28.990886973474538,767,11.567320478723405,56.005076747948216,0.0,2.6,3.3,3.9,2324.4,13.434538966245299,338.7453496946842,13709,1.4503989361702128,9.514228348334626,0.0,0.0,0.0,0.0,229.1,8.847833861031551,96.91562419081932,785,879.7991090425531,396.55698479960625,0.0,705.875,912.0,1058.0,2666.3,0.04958932671135889,2.0059804008006044,13723
1540,08_04_2024_2gSodiumForDA,01,Degen,8,28.081848404255318,143.30082138128688,0.0,0.0,0.0,0.0,921.8,5.432839926554318,28.540861410538252,783,11.64025930851064,56.341780980976196,0.0,2.5,3.3,3.9,2338.5,13.527243964706082,343.0688300097822,13715,1.457121010638298,9.550663816950053,0.0,0.0,0.0,0.0,232.8,8.882005071638577,98.11410513559828,800,879.1161037234042,396.37987175858325,0.0,704.4,911.3499999999999,1057.4,2646.1,0.04961143985489697,1.9975895397534567,13723
1541,08_04_2024_2gSodiumForDA,01,Degen,9,27.985000000000003,143.46459938834937,0.0,0.0,0.0,0.0,924.0,5.4354392951592265,28.515200703679422,777,11.672373670212764,56.752526674971485,0.0,2.6,3.3,3.9,2360.6,13.633231929015823,348.23721430530264,13712,1.4670545212765957,9.614778025712793,0.0,0.0,0.0,0.0,237.8,8.88336507539955,98.80707156486147,796,879.3029853723405,396.45194296851133,0.0,705.2,911.25,1057.025,2662.4,0.049122326604001114,1.993668671806616,13723
1542,08_04_2024_2gSodiumForDA,01,Degen,10,28.287001329787234,144.39282310746663,0.0,0.0,0.0,0.0,925.7,5.401803252931738,28.125689657069273,775,11.702307180851065,56.845343980926835,0.0,2.6,3.3,3.9,2377.2,13.759732565063112,355.4748087407695,13716,1.4689760638297873,9.599307392150829,0.0,0.0,0.0,0.0,241.2,8.92175740195893,100.57676542516538,795,879.4865093085106,396.64779140489225,0.0,705.475,912.2,1058.725,2664.7,0.05103231927682105,1.9986686000064564,13723
1543,08_04_2024_2gSodiumForDA,01,Degen,11,28.38688829787234,144.3231130060744,0.0,0.0,0.0,0.0,925.3,5.406987839114064,28.200845131276857,798,11.75498005319149,57.43278804613495,0.0,2.6,3.3,3.9,2413.5,13.975407680563462,365.9406483890668,13717,1.4797074468085107,9.693474742010066,0.0,0.0,0.0,0.0,248.5,8.97666464437412,102.54947563829938,816,879.6361436170214,396.67689250492316,0.0,704.775,912.3,1056.9,2651.1,0.04908657772620351,1.9888193055953938,13723
1544,08_04_2024_2gSodiumForDA,01,Degen,12,28.60918218085106,144.90234099900093,0.0,0.0,0.0,0.0,925.3,5.375241418925813,27.869116466342184,798,11.81471409574468,57.578693094946004,0.0,2.6,3.3,3.9,2403.1,13.811829247474789,357.45775020453516,13712,1.4928523936170213,9.725601023489805,0.0,0.0,0.0,0.0,246.6,8.898955827791603,100.49164901752415,814,878.9703989361702,396.50127084205184,0.0,705.6,910.1,1055.7,2652.0,0.05305283520803585,1.9994639845291236,13723
1545,08_04_2024_2gSodiumForDA,01,Degen,13,28.513144946808506,144.83809707317863,0.0,0.0,0.0,0.0,921.7,5.381030862616044,27.913210666760314,784,11.77184175531915,57.24299186234607,0.0,2.6,3.3,3.9,2396.6,13.780416506878643,356.6887580927101,13714,1.4828324468085106,9.677638485606709,0.0,0.0,0.0,0.0,245.2,8.911874845336246,100.63848215818578,801,878.4347473404255,396.10178019712953,0.0,704.6,911.4,1056.3,2662.5,0.04966580724181156,1.995613522032361,13723
1546,08_04_2024_2gSodiumForDA,01,Degen,14,28.712413563829784,145.06039858460946,0.0,0.0,0.0,0.0,925.4,5.366876262045948,27.790259208153692,796,11.793823138297872,57.350565647293,0.0,2.6,3.3,3.9,2401.9,13.844666088306605,359.51420711274193,13715,1.4855053191489362,9.684374891126769,0.0,0.0,0.0,0.0,246.4,8.927572282667617,101.24095189150114,809,878.9903989361702,396.30581429462256,0.0,704.5,912.1,1056.6,2670.7,0.04869075799811169,1.9945755056709338,13723
1547,08_04_2024_2gSodiumForDA,01,Degen,15,28.84308510638298,145.3437497148522,0.0,0.0,0.0,0.0,924.7,5.345924908324821,27.54295045378849,805,11.812878989361703,57.254993055133056,0.0,2.6,3.3,3.9,2380.7,13.734844949621678,353.58551127588726,13717,1.4876263297872339,9.673104531668379,0.0,0.0,0.0,0.0,241.6,8.882689701000036,99.47781943381847,822,879.4387632978724,396.44533960092116,0.0,705.1750000000001,911.0,1058.325,2649.0,0.04475240088052241,1.9795391724965343,13723
1548,08_04_2024_2gSodiumForDA,01,Degen,16,28.47870345744681,144.50263450276324,0.0,0.0,0.0,0.0,926.7,5.38909401644603,28.01509739708681,794,11.754507978723403,57.21811294592842,0.0,2.6,3.3,3.9,2396.6,13.760402790378574,355.2629956378294,13710,1.4843550531914893,9.691326419135573,0.0,0.0,0.0,0.0,245.1,8.90816843000032,100.34294190288209,813,879.3635172872341,396.44684428711054,0.0,705.2,911.3,1057.9,2641.5,0.04733074846046174,1.984993977311146,13723
1549,08_04_2024_2gSodiumForDA,01,Degen,17,28.376648936170216,144.34894071696817,0.0,0.0,0.0,0.0,926.1,5.4042977650636095,28.174969573544054,793,11.787200797872341,57.44970477614829,0.0,2.6,3.3,3.9,2408.3,13.821953399072981,358.7728448818241,13717,1.4878058510638297,9.73525796162215,0.0,0.0,0.0,0.0,247.3,8.91642319391681,100.64987921219239,812,878.9304055851064,396.1682399378751,0.0,705.3,910.55,1056.825,2643.9,0.04611986984426544,1.9869797156257176,13723
1550,08_04_2024_2gSodiumForDA,01,Degen,18,28.876363031914895,145.36849895067155,0.0,0.0,0.0,0.0,923.4,5.348098085664492,27.60105866196739,801,11.926808510638297,57.722817662603234,0.0,2.6,3.3,3.9,2395.4,13.626473050679682,348.0539520053902,13718,1.5079055851063825,9.784757842632496,0.0,0.0,0.0,0.0,244.8,8.829422585840625,98.19924958730032,821,879.1342287234042,396.44626979752655,0.0,704.8,912.2,1057.625,2647.5,0.047504046308764154,1.9835449026950673,13723
